id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
15192,4350000,4,3,2270,7245,1,0,0,3,7,1410,860,1979,0,500155
15193,10500000,4,3,2920,33976,1,0,3,5,8,1460,1460,1964,0,500008
15194,4500000,NA,2.75,1250,892,2,0,0,3,8,1040,210,2010,0,500116
15195,1575000,3,1,1100,27008,1,0,0,3,6,960,140,1935,0,500178
15196,2440000,3,1.75,1500,7475,1,0,0,4,8,1500,0,1976,0,500023
15197,5500000,3,2.5,2800,10603,2,0,0,3,9,2800,0,2001,0,500011
15198,9750000,4,2.5,3420,183387,2,0,0,3,10,3420,0,2000,0,500053
15199,4265000,4,2.75,2100,88426,1,0,0,3,6,2100,0,1990,0,500038
15200,3500000,3,1,1790,3876,1.5,0,0,5,7,1090,700,1904,0,500144
15201,6150000,3,1,1790,3876,1.5,0,0,5,7,1090,700,1904,0,500144
15202,5420000,3,2.25,2220,12056,2,0,0,3,8,2220,0,1985,0,500052
15203,7100000,4,1.75,2000,6000,1,0,3,5,7,1000,1000,1956,0,500109
15204,2899500,NA,2.5,1770,9450,1,0,0,3,8,1770,0,1988,0,500001
15205,19000000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,500004
15206,5280000,2,1,1260,5100,1.5,0,0,4,7,1120,140,1925,0,500117
15207,4710000,2,1,840,5100,1,0,0,4,7,840,0,1949,0,500117
15208,2500000,4,2.75,1830,6643,2,0,0,3,8,1830,0,2001,0,500001
15209,1550000,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,500003
15210,5150000,4,1.5,1740,8160,1.5,0,0,4,7,1400,340,1946,0,500177
15211,3366000,3,2.25,1654,8464,2,0,0,3,7,1654,0,1995,0,500038
15212,9150000,3,2.25,2390,2750,2,0,0,5,8,1580,810,1925,0,500109
15213,3500000,2,1.75,1080,7242,2,0,0,4,7,1080,0,1984,0,500034
15214,13000000,4,1.75,2610,21600,1,0,0,4,8,2610,0,1966,0,500004
15215,1750000,3,1,1070,6164,1,0,0,3,7,1070,0,1967,0,500001
15216,5450000,2,2,1430,3880,1,0,0,4,7,1430,0,1949,0,500117
15217,4750000,4,3,2400,5400,2,0,2,4,7,1600,800,1965,0,500178
15218,3900000,2,1,670,11505,1,0,0,3,5,670,0,2003,0,500059
15219,6450000,4,2.5,2860,14000,2,0,0,3,8,2860,0,1995,0,500019
15220,4100000,3,1.5,2270,8187,1,0,0,4,8,1420,850,1954,0,500155
15221,4800000,4,2.5,2180,9861,2,0,2,3,8,2180,0,1997,0,500045
15222,7250000,3,1.75,1860,6000,2,0,2,4,8,1860,0,1959,0,500144
15223,11500000,6,4.5,6040,219542,2,0,0,3,11,4100,1940,1996,0,500029
15224,3000000,2,1,1010,11919,1,0,0,3,6,1010,0,1947,0,500155
15225,7520000,4,2.5,2570,8178,1,0,2,3,8,1710,860,1961,0,500118
15226,5850000,4,2.5,1950,3720,2,0,0,3,8,1950,0,2004,0,500029
15227,6787000,3,1.75,1970,10548,1,0,0,4,8,1300,670,1973,0,500033
15228,6030000,4,2.25,2110,11155,2,0,0,3,9,2110,0,1975,0,500074
15229,7150000,3,1.75,1650,7276,1.5,0,4,4,7,1150,500,1928,0,500117
15230,14000000,4,3,3520,128502,2,0,2,4,10,3520,0,1981,0,500072
15231,10900000,3,2.5,2840,NA,2,0,3,3,11,2840,0,1997,0,500034
15232,4675000,2,1.75,1490,4800,1,0,0,4,7,750,740,1918,0,500136
15233,3590000,3,2.25,1650,7218,1,0,0,3,7,1230,420,1985,0,500133
15234,7450000,NA,2,1960,4520,1,0,0,3,8,960,1000,1922,2001,500116
15235,4500000,3,2.25,2450,42180,1,0,0,4,7,2450,0,1978,2000,500042
15236,9350000,3,2,1720,2000,1.5,0,0,3,8,1060,660,1910,2000,500109
15237,6150000,3,2.5,1980,3128,2,0,0,3,8,1890,90,2009,0,500027
15238,10300000,3,2.5,4110,35741,2,0,0,3,7,4110,0,1976,0,500033
15239,2835000,4,2.5,1990,5577,2,0,0,3,7,1990,0,1999,0,500092
15240,3400000,2,1,860,7102,1,0,0,3,6,860,0,1947,0,500177
15241,3700000,4,2.5,2320,9264,2,0,0,3,8,2320,0,1994,0,500188
15242,11500000,3,2.5,4190,9624,2,0,0,3,10,4190,0,1999,0,500006
15243,2650000,4,1,1940,9533,1,0,0,3,7,1080,860,1962,0,500031
15244,4800000,4,2.25,2520,2370,2,0,0,3,8,1690,830,1908,0,500122
15245,6675000,3,2,1880,3800,1,0,0,5,7,1030,850,1927,0,500115
15246,14000000,3,2.5,2910,10044,2,0,0,4,10,2910,0,1989,0,500004
15247,23000000,7,4.75,5310,8816,2,0,0,3,10,3650,1660,2013,0,500004
15248,4650000,3,2.25,2670,7500,1,0,0,4,7,1640,1030,1966,0,500166
15249,1925000,1,1,470,63737,1,0,2,5,5,470,0,1924,0,500022
15250,3450000,3,1,1060,5600,1,0,0,4,6,760,300,1943,0,500146
15251,4398000,3,1.5,1120,6900,1,0,0,5,7,1120,0,1956,0,500007
15252,4680000,4,1.75,2250,8580,1,0,0,4,7,1330,920,1958,0,500011
15253,7750000,4,2.5,2070,8473,1,0,0,4,8,1250,820,1976,0,500033
15254,6846800,4,2.25,2370,9360,2,0,0,4,8,2370,0,1979,0,500052
15255,9100000,4,3.5,3570,27699,2,0,0,3,11,3570,0,1990,0,500052
15256,36400000,NA,3.25,4830,22257,2,1,4,4,11,4830,0,1990,0,500039
15257,3750000,3,1.75,1160,22470,1,0,0,4,7,1160,0,1976,0,500028
15258,2500000,3,2.5,1610,6600,2,0,0,3,7,1610,0,1994,0,500003
15259,30700000,5,3,4150,7500,2.5,0,4,5,11,3510,640,1909,0,500119
15260,4425000,4,2.25,1840,7575,1,0,0,4,7,1390,450,1973,0,500034
15261,9000000,3,3.5,4080,217697,1.5,0,3,3,10,4080,0,2000,0,500092
15262,6990000,3,2,1820,4080,2,0,2,3,8,1820,0,1937,1987,500107
15263,3600000,4,2,2680,18768,1,0,0,5,8,2680,0,1965,0,500001
15264,16800000,4,4.75,4790,25412,2,0,0,3,12,4790,0,1999,0,500074
15265,6750000,5,2,2420,21000,1.5,0,0,3,8,2420,0,1966,0,500033
15266,3450000,2,1,1130,8081,1,0,0,4,7,1130,0,1921,0,500133
15267,2290000,4,1,1320,5000,1.5,0,0,3,7,1320,0,1928,0,500106
15268,3000000,3,1,1290,12415,1.5,0,0,3,6,1290,0,1908,0,500070
15269,3925000,3,3.25,1600,1289,3,0,0,3,8,1600,0,1998,0,500117
15270,5520000,3,1,1120,2300,1,0,0,4,7,820,300,1912,0,500117
15271,4570000,2,1.75,2060,7192,1,0,0,3,7,1420,640,1940,0,500125
15272,5180000,4,2.5,2830,13760,2,0,0,3,8,2830,0,1993,0,500019
15273,2370000,3,2,1210,6634,1,0,0,4,7,1210,0,1985,0,500031
15274,3999500,3,2.25,1560,11997,1,0,0,3,7,1260,300,1988,0,500065
15275,6050000,3,2.25,2260,17114,2,0,0,3,7,2260,0,1990,0,500155
15276,2950000,4,2.5,1850,8198,2,0,0,3,7,1850,0,1993,0,500031
15277,5130000,4,2.5,1930,8040,1,0,0,3,7,1380,550,1978,0,500034
15278,7725000,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,500033
15279,7650000,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,500033
15280,6969500,4,2.75,2450,5376,1.5,0,0,4,7,1550,900,1920,0,500117
15281,3290000,3,1,1200,5650,1.5,0,0,3,7,1200,0,1928,0,500178
15282,3399990,3,2.5,2360,8093,2,0,0,3,8,2360,0,1995,0,500092
15283,3645000,3,1,1060,9506,1,0,0,3,7,1060,0,1959,0,500125
15284,6075000,5,1.75,2220,6000,1.5,0,0,3,7,1420,800,1923,0,500199
15285,5500000,3,1,880,6664,1,0,0,3,6,880,0,1961,0,500033
15286,4799000,4,2,2510,9750,1,0,0,3,8,1630,880,1960,0,500028
15287,11200000,4,4,2530,NA,3,0,2,3,9,2100,430,2013,0,500119
15288,1920000,2,1,700,10540,1,0,0,3,6,700,0,1953,0,500166
15289,2500000,3,2,1500,5200,1,0,0,3,7,1060,440,1977,0,500042
15290,3400000,3,2,1130,9879,2,0,0,3,6,1130,0,1996,0,500053
15291,3400000,3,2,1420,6060,1,0,0,5,7,830,590,1942,0,500146
15292,6352500,3,2.25,2210,22040,1,0,0,5,8,1510,700,1976,0,500004
15293,3248000,2,1,1170,5043,1,0,0,3,6,880,290,1949,0,500108
15294,780000,2,1,780,16344,1,0,0,1,5,780,0,1942,0,500168
15295,4000000,4,1.75,1770,12875,1,0,0,3,8,1770,0,1988,0,500028
15296,6405000,3,1,1070,NA,1,0,2,4,7,1070,0,1919,0,500136
15297,5700000,NA,2,1930,10929,1,0,0,3,8,1260,670,1964,0,500155
15298,13300000,3,1.5,1940,2885,1.5,0,2,3,8,1940,0,1900,0,500119
15299,3304900,3,2.75,1440,7350,1,0,0,4,7,1040,400,1980,0,500058
15300,3250000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,0,500038
15301,3350000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,0,500038
15302,3140000,5,2.75,2210,NA,1,0,0,5,7,1460,750,1963,0,500188
15303,6250000,4,2,2190,3622,1.5,0,0,5,8,1990,200,1925,0,500115
15304,8090000,3,2.5,2590,7720,2,0,0,3,9,2590,0,1988,0,500007
15305,5350000,3,2.5,2790,19485,2,0,0,3,9,2790,0,1990,0,500059
15306,2750000,NA,1.75,2180,9178,1,0,0,3,7,1140,1040,1963,0,500188
15307,3580000,4,2.75,2580,NA,1,0,0,4,7,1620,960,1967,0,500058
15308,2979750,3,2.25,2820,8100,1,0,0,4,7,1720,1100,1947,0,500168
15309,4920000,2,1.75,1300,22239,1,0,0,4,7,1300,0,1945,1986,500059
15310,2100000,2,1,720,8040,1,0,0,3,6,720,0,1943,0,500166
15311,6225000,3,2.5,2260,4550,1.5,0,0,4,7,1380,880,1928,0,500126
15312,5500000,3,2.5,1550,1092,3,0,0,3,8,1390,160,2004,0,500102
15313,1900000,3,1.75,1390,NA,1,0,0,5,7,1390,0,1965,0,500058
15314,3400000,4,2.5,2380,9362,2,0,0,3,8,2380,0,2000,0,500023
15315,6780000,3,2.5,2640,5964,2,0,0,3,9,2640,0,2003,0,500052
15316,2750000,5,2,2260,11970,1,0,0,4,7,1250,1010,1962,0,500031
15317,4930000,3,2.75,1720,6720,1,0,0,4,7,1270,450,1947,0,500122
15318,1470000,3,1,1070,14000,1,0,0,3,7,1070,0,1960,0,500178
15319,3340000,3,2.25,2000,7225,2,0,0,4,7,2000,0,1985,0,500030
15320,6050000,4,2.5,2800,10786,1,0,0,3,8,1420,1380,1970,0,500008
15321,3650000,3,1.75,1450,61419,1,0,0,4,8,1450,0,1976,0,500092
15322,3450000,3,1,1620,10610,1,0,0,4,6,1620,0,1958,0,500059
15323,9990000,3,2.5,2710,NA,1,0,4,3,9,2080,630,1956,0,500177
15324,4700000,2,1.75,1520,4220,1,0,0,4,7,840,680,1910,0,500117
15325,5990000,5,2.75,2730,22572,1,0,0,3,7,2080,650,1968,1992,500075
15326,2550000,3,2.25,1740,10378,1,0,0,5,7,1740,0,1977,0,500042
15327,2950000,4,1.75,1800,28650,1,0,0,4,7,1800,0,1975,0,500031
15328,5500000,4,3.5,4150,16197,2,0,0,3,10,4150,0,2006,0,500003
15329,13100000,5,3.5,3270,4080,2,0,0,3,9,2180,1090,2011,0,500115
15330,2250000,2,1,1070,6000,1,0,0,4,5,1070,0,1922,0,500178
15331,5200000,4,0.75,1960,8277,1,1,4,4,7,1320,640,1923,1986,500198
15332,3450000,3,3.25,1600,1882,2,0,0,3,8,1360,240,2000,0,500133
15333,4750000,4,1.75,1650,7775,1,0,0,4,7,1150,500,1950,0,500133
15334,4975000,5,1.5,2170,8610,1,0,0,4,7,1230,940,1959,0,500008
15335,6495000,3,3,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,500038
15336,7345000,4,2.75,3280,6845,2,0,0,3,10,3280,0,2003,0,500052
15337,2760000,3,1,870,8040,1,0,0,3,7,870,0,1953,0,500177
15338,2350000,2,1,900,28800,1,0,0,1,6,900,0,1928,0,500065
15339,3250000,2,1,1400,10800,1,0,0,4,7,1400,0,1974,0,500011
15340,4250000,4,2.75,1680,9545,1,0,0,4,7,1080,600,1979,0,500028
15341,3070000,4,2,2390,23972,2,0,0,3,7,1720,670,1949,0,500023
15342,6350000,3,2.5,2300,5500,1.5,0,0,4,8,2000,300,1921,0,500144
15343,2230000,3,1.75,1340,7473,1,0,0,4,7,1340,0,1973,0,500002
15344,4250000,3,2.75,2600,10874,2,0,0,3,9,2600,0,1994,0,500042
15345,1900000,3,2.25,1640,7730,1,0,0,4,7,1220,420,1989,0,500038
15346,2750000,4,1.75,1960,6177,1,0,0,4,8,1960,0,1967,0,500023
15347,4500000,3,2.5,1480,1961,2,0,0,3,8,1480,0,2005,0,500029
15348,14700000,4,3.25,5010,34460,2,0,0,3,12,5010,0,1988,0,500006
15349,5500000,4,2,1540,5000,1.5,0,0,4,7,1540,0,1913,0,500105
15350,8350000,4,2.75,4030,10240,2,0,2,3,8,3310,720,1943,1994,500177
15351,9000000,6,3,3020,13783,2,0,0,3,8,3020,0,1952,2002,500040
15352,2900000,2,2,1590,9375,1,0,0,3,7,910,680,1983,0,500055
15353,10400000,4,2.5,2910,9131,2,0,0,3,10,2910,0,2014,0,500033
15354,7800000,4,2.5,3020,15164,1,0,0,4,8,1730,1290,1976,0,500004
15355,5725000,3,2,2290,11200,2,0,0,3,9,2290,0,1979,0,500052
15356,3890000,3,1.75,2180,9220,1,0,0,4,7,1090,1090,1938,0,500001
15357,3500000,4,1.75,2740,10086,1,0,0,3,7,1440,1300,1972,0,500168
15358,4760000,4,2.5,2740,33158,2,0,0,3,9,2740,0,1993,0,500042
15359,10500000,2,3,2330,3600,2,0,0,5,10,1870,460,1927,1979,500112
15360,2870000,3,2.25,2300,7200,1,0,0,4,8,1550,750,1978,0,500003
15361,7075000,4,4,1550,6596,1.5,0,0,5,7,1550,0,1907,0,500107
15362,4645000,4,2.5,1750,11381,1,0,0,4,7,1610,140,1947,0,500155
15363,7200000,3,1.5,2180,5000,1,0,3,4,8,1090,1090,1941,0,500116
15364,3190000,3,2.5,1610,8544,2,0,0,5,7,1610,0,1994,0,500038
15365,3300000,3,1,1570,9136,1,0,0,3,7,1570,0,1953,0,500133
15366,1207500,3,1.75,1140,9628,1,0,0,4,7,1140,0,1969,0,500023
15367,1950000,NA,1.75,1140,9628,1,0,0,4,7,1140,0,1969,0,500023
15368,6500000,4,1.5,2480,6383,1,0,0,3,7,1380,1100,1946,0,500119
15369,5300000,3,1.75,1690,8190,1,0,0,4,8,1690,0,1958,0,500005
15370,8250000,4,3,2910,8027,1,0,0,5,8,1800,1110,1970,0,500117
15371,4360000,4,2,1600,15044,1,0,0,3,7,1600,0,1972,0,500034
15372,6580000,2,1,1010,14244,1,1,4,1,5,1010,0,1926,0,500136
15373,5475000,3,2,1850,9570,1,0,0,4,7,950,900,1940,0,500115
15374,7620000,3,1.75,2150,2527,2,0,0,4,8,1400,750,1906,0,500103
15375,3400000,3,1.75,2650,7378,1,0,0,3,7,1460,1190,1952,0,500155
15376,8800000,4,1.75,2510,5800,1,0,2,4,9,1830,680,1953,0,500199
15377,12200000,4,2.5,3240,3600,2,0,0,3,9,2060,1180,2008,0,500109
15378,19500000,4,2.5,3440,14554,2,1,4,3,8,2170,1270,2012,0,500155
15379,3825000,3,2,1150,6249,1,0,0,3,7,1150,0,1952,2006,500155
15380,3445000,3,1.75,1890,9535,1,0,0,3,7,1210,680,1976,0,500055
15381,3750000,4,2.75,1430,7403,1,0,0,3,7,1030,400,1982,0,500106
15382,2760000,1,0.75,370,1801,1,0,0,5,5,370,0,1923,0,500117
15383,5000000,5,3.25,3130,12087,2,0,0,3,8,2180,950,1975,0,500027
15384,3300000,4,2.5,2105,6093,2,0,0,3,8,2105,0,2003,0,500042
15385,3280000,3,1,890,5965,1,0,0,3,7,890,0,1950,0,500155
15386,4500000,3,1.5,1340,7200,1,0,0,3,7,1340,0,1972,0,500034
15387,8405000,4,2.25,2290,12174,1,1,4,3,7,1490,800,1948,0,500178
15388,6790000,3,2.5,2770,9350,2,0,3,3,8,2770,0,1957,2000,500056
15389,2700000,3,1.5,1890,9450,1,0,0,3,7,1090,800,1957,0,500146
15390,7575000,5,2.25,3160,8065,2,0,0,3,8,3160,0,1977,0,500027
15391,5249500,2,2.5,1830,2856,2,0,0,3,7,1830,0,2005,0,500029
15392,4249000,4,2.75,2950,49658,1,0,0,4,8,2950,0,1960,1998,500010
15393,5511000,3,1,1430,8640,1,0,0,5,7,1430,0,1954,0,500006
15394,4210000,3,2,1420,12655,1,0,0,5,7,1420,0,1968,0,500056
15395,6350000,4,1.75,2460,7560,2,0,0,4,8,2460,0,1952,0,500177
15396,2550000,3,1,1340,6120,1.5,0,0,4,7,1340,0,1920,0,500108
15397,4199500,4,1,1530,7920,1,0,0,3,7,1030,500,1955,0,500166
15398,3250000,6,3,2650,12870,1,0,0,4,7,2650,0,1977,0,500022
15399,2810000,4,2.25,1677,3600,2,0,0,3,7,1677,0,2012,0,500092
15400,6552750,3,1.75,2050,11856,1,0,0,3,7,1460,590,1962,0,500006
15401,8610000,3,2,2520,3959,1,0,0,5,8,1270,1250,1931,0,500105
15402,8500000,3,3.5,2620,11148,2,0,4,4,9,2060,560,1977,0,500008
15403,2460000,3,2.5,1650,6675,1,0,0,3,8,1290,360,1990,0,500023
15404,3800000,2,1,700,4836,1,0,0,4,6,700,0,1926,0,500125
15405,8130000,4,2.5,3430,7508,2,0,0,3,10,3430,0,1998,0,500052
15406,9900000,4,2.5,3140,11049,2,0,0,3,10,3140,0,1988,0,500004
15407,6500000,3,2.5,2350,3750,2,0,0,3,7,1740,610,2003,0,500117
15408,2730000,4,3,1990,6180,2,0,0,3,7,1990,0,1990,0,500023
15409,3980000,4,2.5,2050,14724,2,0,0,3,7,2050,0,1989,0,500019
15410,2000000,NA,1,930,8665,1,0,0,4,6,930,0,1938,0,500168
15411,8390000,3,1,1230,12305,1,0,0,3,7,1230,0,1955,1990,500004
15412,5020000,3,2.5,1870,9135,1,0,0,3,7,1250,620,1984,0,500074
15413,3050000,3,2.25,2110,7665,1,0,0,4,7,1360,750,1973,0,500023
15414,5749500,5,3.25,3160,10000,2,0,0,4,8,3160,0,1980,0,500027
15415,3110000,3,1,1120,8631,1,0,0,3,7,1120,0,1942,0,500125
15416,16500000,3,2.25,2750,6203,1,1,4,5,7,1620,1130,1959,0,500074
15417,3870000,3,1,1230,9568,1,0,0,5,7,1230,0,1962,0,500056
15418,3750000,3,1.5,1190,20672,1.5,0,3,3,7,1190,0,1948,0,500166
15419,1750000,2,1,740,3434,1,0,0,5,6,740,0,1920,0,500022
15420,2480000,4,2.5,1770,5855,2,0,0,3,7,1770,0,2003,0,500038
15421,3367500,4,2.25,1720,7803,1,0,0,3,8,1350,370,1955,0,500146
15422,6850000,4,2.5,2770,45514,2,0,0,4,9,2770,0,1989,0,500077
15423,6450000,4,2.75,2330,3917,2,0,0,3,9,2330,0,2004,0,500029
15424,2790000,3,2.5,1660,7388,2,0,0,3,7,1660,0,2003,0,500038
15425,4790000,2,2.5,1730,1037,3.5,0,0,3,8,1730,0,2008,0,500118
15426,4660000,3,2.25,1880,7279,1,0,0,3,7,1280,600,1962,0,500155
15427,3615000,4,2.75,2190,6740,2,0,0,3,7,2190,0,1995,0,500038
15428,4040000,3,1.75,1720,7202,1,0,0,3,7,1720,0,1995,0,500056
15429,3190000,4,3.25,2360,8344,2,0,0,3,8,2360,0,1990,0,500058
15430,3200000,3,1.5,1490,10132,1,0,0,4,6,1490,0,1969,0,500059
15431,13100000,4,3.75,3490,5625,2,0,0,3,9,2610,880,2014,0,500103
15432,10000000,3,2.75,2370,8900,1,0,4,4,9,1670,700,1971,0,500006
15433,6600000,4,2.5,2290,9120,2,0,0,4,8,2290,0,1977,0,500006
15434,5460000,4,3,1790,3600,1.5,0,0,3,8,1790,0,1901,0,500122
15435,3000000,4,1.75,1820,5015,1,0,0,4,6,1190,630,1926,0,500108
15436,5000000,2,1.5,1760,12000,1,0,0,4,7,1760,0,1964,0,500052
15437,3815000,4,2.5,2430,5556,2,0,0,4,8,2430,0,2003,0,500042
15438,9900000,3,2.25,2630,12899,2,0,0,4,9,2630,0,1966,0,500040
15439,2782260,4,2.5,2390,4639,2,0,0,3,8,2390,0,2006,0,500038
15440,3400000,2,1.75,1500,4158,1,0,0,4,7,1220,280,1947,0,500103
15441,3050000,4,2.5,2510,12000,1,0,0,3,8,1520,990,1977,0,500023
15442,7600000,4,2.5,2420,10285,1,0,4,3,8,1700,720,1958,0,500146
15443,1950000,4,1.5,2170,9948,2,0,0,3,7,2170,0,1952,0,500148
15444,5640000,4,1.75,1960,6138,1,0,0,4,7,1260,700,1960,0,500115
15445,5395000,4,2.25,2280,8550,1,0,0,3,8,1660,620,1977,0,500034
15446,2999800,4,1.5,1580,10230,1,0,0,3,6,790,790,1945,2008,500178
15447,2900000,4,2.5,1850,5674,2,0,0,3,7,1850,0,1993,0,500042
15448,2570000,2,1,770,11084,1,0,0,4,6,770,0,1947,0,500155
15449,5185000,4,3,2120,5520,1.5,0,0,3,8,1420,700,1985,0,500125
15450,6570000,4,2.75,3060,35380,1,0,0,3,9,1810,1250,1982,0,500074
15451,5900000,3,2.25,2680,41250,2,0,0,3,7,2680,0,1984,0,500045
15452,5260000,4,1.75,2220,6350,1,0,0,3,7,1110,1110,1959,0,500125
15453,2545000,2,1,1150,11250,1,0,0,3,6,1150,0,1920,0,500178
15454,5750000,2,1,980,3663,1,0,0,5,7,980,0,1909,0,500105
15455,4645500,3,1.5,1690,10500,1,0,0,4,7,1690,0,1967,0,500033
15456,4099500,3,1.75,1320,6030,1,0,0,4,7,1320,0,1969,0,500052
15457,1000000,2,1,910,22000,1,0,0,3,6,910,0,1956,0,500001
15458,3650000,2,1.5,820,1270,2,0,0,3,7,820,0,2009,0,500144
15459,2080000,NA,1,1300,7420,1,0,0,4,6,1300,0,1960,0,500002
15460,4979500,4,2.5,1950,3000,2,0,0,3,7,1550,400,1998,0,500118
15461,4050000,5,3.5,3672,9742,2,0,0,3,9,3006,666,2006,0,500092
15462,5680000,3,2.5,2740,22499,2,0,0,3,9,2740,0,1994,0,500058
15463,3340000,2,1,890,6000,1,0,0,3,6,890,0,1941,0,500118
15464,2350000,3,2,1090,8400,1,0,0,4,6,1090,0,1961,0,500168
15465,2950000,2,1,1170,10621,1,0,0,3,7,1170,0,1963,0,500045
15466,6100000,4,3,2600,29539,1,0,0,3,8,2600,0,1994,0,500028
15467,4535000,4,1.75,2000,6032,1,0,2,3,7,1300,700,1959,0,500146
15468,12200000,4,3.75,3520,3944,1.5,0,0,5,8,2200,1320,1913,0,500109
15469,1750000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,0,500055
15470,3350000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,0,500055
15471,2750000,3,1.5,1950,7620,1,0,0,4,7,1010,940,1956,0,500166
15472,4000000,2,1,980,2130,1,0,0,4,6,860,120,1918,0,500117
15473,9150000,3,2.75,3390,7000,1,0,3,4,8,1740,1650,1979,0,500116
15474,6198500,4,2.5,2270,9247,1,0,0,5,8,1500,770,1972,0,500006
15475,2259000,3,1,1510,8800,1,0,0,4,7,1010,500,1963,0,500003
15476,5250000,2,1.5,960,7200,1,0,0,3,7,960,0,1910,1987,500199
15477,2150000,4,2.25,1900,9600,1,0,0,4,7,1900,0,1967,0,500031
15478,8020000,3,2.5,2580,13096,2,0,0,3,9,2580,0,1986,0,500052
15479,3300000,4,2.5,2340,11784,2,0,0,3,9,2340,0,1997,0,500042
15480,5498000,3,2.25,1580,11680,1,0,0,4,7,1580,0,1958,0,500005
15481,1955000,4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,500002
15482,3380000,3,2.5,1590,7819,2,0,0,3,7,1590,0,1992,0,500055
15483,32000000,4,3.25,7000,28206,1,1,4,4,12,3500,3500,1991,0,500075
15484,4800000,4,2.25,1770,7000,1,0,0,5,7,1770,0,1972,0,500034
15485,3830000,4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,500155
15486,2570000,3,1.75,1430,7210,1,0,0,3,7,1430,0,1975,0,500031
15487,3350000,NA,2.75,2190,9209,2,0,0,4,8,2190,0,1996,0,500092
15488,4220000,4,2.5,2310,6650,2,0,2,3,8,2310,0,2012,0,500166
15489,5600000,3,1.75,2000,10182,1,0,0,5,7,1400,600,1963,0,500033
15490,6800000,4,2.75,3620,35429,2,0,0,3,10,3620,0,2006,0,500058
15491,3200000,2,1,1210,7040,1,0,0,3,7,1210,0,1952,0,500155
15492,6650000,3,2.5,2330,15536,1,0,2,3,10,2330,0,1996,0,500074
15493,7510000,3,2.5,2840,6854,2,0,0,3,9,2840,0,2002,0,500075
15494,3200000,6,2.75,2410,10763,1,0,0,5,7,1310,1100,1957,0,500188
15495,2900000,4,1.75,1820,22043,2.5,0,0,4,7,1820,0,1918,0,500155
15496,2500000,4,2,1470,7412,1,0,0,3,7,1470,0,1967,0,500198
15497,4230000,3,1.75,1100,10005,1,0,0,5,7,1100,0,1964,0,500056
15498,6010020,4,2.5,2050,8094,1,0,0,3,8,1050,1000,1976,0,500052
15499,3529000,2,1.5,1240,1892,2,0,0,3,7,1240,0,2002,0,500144
15500,5099500,3,2.5,2210,70567,2,0,3,3,9,2210,0,1995,0,500014
15501,3600000,2,1.75,1340,1050,3,0,0,3,8,1340,0,2009,0,500133
15502,10800000,4,2.75,2580,8100,2,0,1,4,8,1780,800,1964,0,500040
15503,3499500,3,2.5,2390,6441,2,0,0,3,7,2390,0,2002,0,500038
15504,3950000,4,2.5,2250,6840,2,0,0,3,9,2250,0,1987,0,500058
15505,2735000,3,1.5,2000,15265,1,0,0,3,8,1540,460,1967,0,500032
15506,7000000,4,1.75,1870,6000,1,0,0,5,8,1670,200,1949,0,500199
15507,6990000,3,2.5,2370,10968,2,0,0,4,9,2370,0,1985,0,500033
15508,5370000,4,2.25,2640,8800,1,0,0,3,8,1620,1020,1980,0,500072
15509,4050000,3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,0,500024
15510,2695000,2,1,800,1200,2,0,0,3,7,800,0,1999,0,500103
15511,2600000,4,2.5,2050,12500,1,0,0,3,7,1300,750,1965,0,500198
15512,2667500,3,2.25,1650,10000,2,0,0,3,7,1650,0,1988,0,500198
15513,18000000,5,3.75,4320,39094,2,1,4,3,8,4320,0,1938,0,500155
15514,7790000,2,2.25,2130,NA,1,0,0,3,8,1830,300,1950,0,500115
15515,5000000,3,2.5,2840,48716,1,0,3,3,9,1870,970,1994,0,500014
15516,3650000,4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1950,1982,500168
15517,7240000,2,1,1560,5000,1.5,0,1,4,7,1560,0,1942,0,500117
15518,8900000,4,2.75,3220,15467,2,0,0,3,11,3220,0,1994,0,500077
15519,4310000,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,500144
15520,2420000,2,1,960,21850,1,0,0,3,6,960,0,1947,0,500032
15521,4150000,4,2.5,2670,8279,2,0,0,3,7,2670,0,1999,0,500148
15522,7271600,7,3.75,2310,5000,2,0,0,3,8,2310,0,1984,0,500117
15523,11100000,4,3.25,3520,19354,1,0,2,4,9,2010,1510,1978,0,500006
15524,2650000,2,1.75,1090,3272,1,0,0,5,8,1090,0,1970,0,500198
15525,5190000,3,1.75,2000,5680,1,0,0,4,7,1080,920,1903,0,500117
