"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","zip_freq"
"18387",3900000,3,1.75,250905,1,0,0,3,2092,0,38,38,500022,220
"18388",7185000,3,1.5,6240,1,0,0,3,1030,170,67,67,500112,248
"18389",4740000,NA,1,3160,1,0,0,3,840,250,93,93,500109,98
"18390",6157500,4,2,6360,2,0,0,3,1840,300,74,74,500115,540
"18391",5510000,3,2.5,17362,2,0,0,3,2010,0,25,25,500033,382
"18392",2300000,3,2.25,7210,1,0,0,3,1150,350,35,35,500023,469
"18393",7900000,4,2.5,9198,2,0,0,3,3500,0,15,15,500053,357
"18394",12300000,3,2.5,1967,3,0,3,3,1870,790,12,12,500119,162
"18395",3250000,3,2.25,6443,2,0,0,3,1440,0,24,24,500019,172
"18396",7050000,4,2.75,6207,2,0,0,3,2780,0,18,18,500053,357
"18397",2590000,4,1.75,8856,2,0,0,3,1580,0,40,40,500045,196
"18398",3060000,3,1.5,8700,1,0,0,4,1250,0,60,60,500168,260
"18399",3150000,3,1,6828,1,0,0,3,970,0,91,91,500106,280
"18400",3925000,3,1,7650,1,0,0,3,1100,0,67,67,500133,453
"18401",10700000,4,2.25,12930,2,0,0,4,2730,510,51,51,500040,271
"18402",3505000,2,2.5,1445,3,0,0,3,1290,0,20,20,500117,501
"18403",8250000,4,3.5,9792,2,0,0,3,3810,0,81,6,500146,270
"18404",2350000,4,1,6360,1.5,0,0,3,1500,0,75,75,500178,249
"18405",6500000,3,2,257875,1,0,2,4,1530,1130,43,43,500024,73
"18406",6750000,4,3,3340,1,0,0,4,1200,1200,55,55,500107,219
"18407",2650000,4,1,8505,1,0,0,4,1860,0,64,64,500055,245
"18408",8225000,2,1,7098,1,0,4,3,1450,0,95,95,500109,98
"18409",7050000,3,2.75,4000,2,0,0,4,1540,720,63,63,500109,98
"18411",6850000,2,1.5,1676,1,0,2,3,1300,0,76,76,500122,252
"18412",6300000,4,2,5000,2,0,0,5,1610,0,73,73,500117,501
"18413",12500000,4,3.25,24166,2,0,1,4,3310,510,29,29,500040,271
"18414",3590000,4,2.5,11325,1,0,0,3,1390,430,43,43,500166,246
"18415",7845000,4,5,13906,2,0,0,3,3750,2070,26,26,500042,497
"18416",8500000,3,2,8800,2,0,0,3,2470,0,58,15,500040,271
"18417",4100000,3,2.5,6054,2,0,0,3,3040,0,14,14,500042,497
"18418",2520000,4,1.75,8250,1,0,0,4,1120,0,53,53,500058,437
"18419",6180000,5,1.75,18295,1,0,0,4,1880,0,64,64,500005,166
"18420",2650000,3,1,4800,1,0,0,3,970,100,72,72,500126,312
"18421",4650000,3,2,8509,1,0,0,3,790,770,50,50,500034,521
"18422",2400000,2,1,6552,1,0,0,3,870,0,72,72,500133,453
"18423",2170000,3,1,12000,1,0,0,3,1000,0,60,60,500023,469
"18424",4150000,4,2.25,4200,1.5,0,0,4,1510,1010,110,110,500144,286
"18425",2740000,2,2,7992,1,0,0,4,950,750,39,39,500023,469
"18426",4200000,5,3,6117,1,0,0,3,1370,780,16,16,500106,280
"18427",10600000,4,2.75,6000,1.5,0,0,4,1590,0,94,94,500112,248
"18428",14200000,4,5.25,43950,2,0,0,3,4670,0,30,30,500006,476
"18429",6185000,3,2,5000,1,0,0,4,1080,720,77,77,500115,540
"18430",2950000,3,1.5,10800,1,0,0,4,1670,0,63,63,500022,220
"18431",4000000,3,2,12252,1,0,0,3,1010,0,39,39,500074,405
"18432",5950000,3,2.5,6677,2,0,0,3,2550,0,17,17,500028,252
"18433",17300000,4,3,20570,1,0,0,4,1850,1850,43,43,500004,290
"18434",2610000,3,1.75,7686,1,0,0,3,1350,0,32,32,500038,513
"18435",7800000,5,2.5,4000,1.5,0,0,5,1660,0,90,90,500109,98
"18436",5890000,3,1.5,5040,1,0,0,3,1090,300,72,72,500105,214
"18437",2300000,3,1.75,9125,1,0,0,4,1140,580,38,38,500092,312
"18438",6900000,4,3.5,2147,2.5,0,0,3,2490,490,13,13,500029,281
"18439",5240000,4,2.25,15491,2,0,0,3,2190,0,38,38,500074,405
"18440",3800000,2,2.5,987,2,0,0,3,1060,170,8,8,500144,286
"18441",3575000,3,1,4080,1,0,0,4,740,260,74,74,500126,312
"18442",3300000,3,2,10697,1,0,0,3,2500,0,25,25,500022,220
"18443",6350000,5,1.75,4750,1,0,0,4,1120,1120,99,99,500115,540
"18444",9340000,9,3,4480,2,0,0,3,1880,940,101,101,500105,214
"18445",3585000,2,1.75,865,2,0,0,3,1110,290,14,14,500029,281
"18446",4010000,3,1.5,6867,1,0,0,3,1470,0,64,64,500155,438
"18447",2700000,3,2,7750,1,0,0,3,1820,0,27,27,500023,469
"18448",7050000,4,2,6000,1,0,1,4,1370,690,65,65,500136,226
"18449",3250000,3,2,17071,1,0,0,3,1100,570,31,31,500014,114
"18450",3849500,3,1,7740,1,0,0,4,1540,0,110,110,500126,312
"18451",3100000,3,1,9730,1,0,0,4,1210,0,66,66,500133,453
"18452",8299500,4,2.5,42775,2,0,0,3,3430,0,27,27,500077,193
"18453",3530000,3,2.5,6021,2,0,0,3,2550,0,17,17,500030,229
"18454",1705000,2,1,7700,1,0,0,3,820,240,38,38,500055,245
"18455",8852500,4,2.5,49658,2,0,0,3,3670,0,20,20,500074,405
"18456",27000000,4,3.25,7850,2,1,4,3,3150,1270,18,18,500008,274
"18457",2450000,3,1.5,9126,1,0,0,5,1550,0,62,62,500022,220
"18458",4690000,3,2.5,1290,3,0,0,3,1190,0,11,11,500107,219
"18459",4550000,3,1,3550,1.5,0,0,3,1300,0,92,92,500105,214
"18460",3050000,4,2.5,5959,2,0,0,3,2430,0,17,17,500092,312
"18461",8400000,7,4.5,37607,1.5,0,0,5,4290,0,37,37,500027,332
"18462",9050000,5,3.5,10155,2,0,0,3,2570,930,23,23,500006,476
"18463",2192000,3,2,7000,1.5,0,0,4,1680,0,51,51,500002,174
"18464",4550000,3,1.5,8004,1,0,0,3,1250,0,54,54,500008,274
"18465",1950000,2,1,8100,1,0,0,3,1020,0,79,79,500168,260
"18466",7990000,3,1,4178,2,0,0,3,1510,0,117,40,500103,498
"18467",2850000,2,1,8155,1,0,0,4,910,0,71,71,500155,438
"18468",3000000,3,1.5,15053,1,0,0,3,1320,0,40,40,500072,260
"18469",830000,2,1,8580,1,0,0,3,900,0,101,101,500168,260
"18470",2200000,2,1,4804,1,0,0,4,890,0,91,91,500133,453
"18471",1745000,2,2.5,2689,2,0,0,3,1240,0,33,33,500003,270
"18472",6950000,4,2.5,10760,2,0,0,3,2960,0,32,32,500029,281
"18473",2550000,3,1.5,11410,1,0,0,3,1020,0,60,60,500059,376
"18474",5390000,5,2.25,7245,1,0,0,3,1510,1080,46,46,500008,274
"18475",5527000,2,1,2800,1,0,0,3,1100,0,94,94,500119,162
"18476",5715000,3,1,6710,1,0,0,4,1300,0,67,67,500040,271
"18477",2637000,3,1,6561,1,0,0,3,1200,0,69,51,500177,245
"18478",33000000,8,4,11750,3.5,0,0,5,6090,1620,115,115,500112,248
"18479",1869500,2,2,1302,2,0,0,3,1390,0,33,33,500003,270
"18480",5200000,3,1.75,53628,2,0,0,3,1430,0,34,34,500024,73
"18481",3580000,3,1.5,7194,1,0,0,4,1250,0,50,50,500034,521
"18482",2100000,2,0.75,49658,1,0,0,2,840,0,71,71,500168,260
"18483",36500000,5,3.75,8694,2,0,1,3,3970,1050,12,12,500004,290
"18484",5430000,4,2.25,8767,2,0,0,3,2060,0,36,36,500052,519
"18485",3300000,4,2.25,10679,1,0,0,3,1350,650,59,59,500148,55
"18486",5290000,3,2,3400,1,0,0,3,990,540,112,5,500112,248
"18487",2950000,1,1,2500,1,0,0,4,700,0,112,112,500106,280
"18488",3650000,3,1,8450,1,0,0,3,950,0,57,57,500033,382
"18489",4730000,3,3,1081,3,0,0,3,1380,0,14,14,500107,219
"18490",4035000,3,1,8004,1,0,0,3,1200,630,59,59,500125,383
"18491",5440000,3,1.5,8203,1.5,0,1,3,1790,0,109,109,500116,296
"18492",6210000,3,1,4000,1.5,0,0,4,1340,0,92,92,500105,214
"18493",6726000,3,2.25,5750,2,0,0,3,1400,120,111,13,500116,296
"18494",6898000,2,1.75,3125,1,0,0,3,1090,280,69,69,500199,293
"18495",6130000,3,1.5,4480,1,0,0,4,1130,340,101,101,500105,214
"18496",8080000,4,2.25,8866,2,0,0,4,2500,0,32,32,500007,140
"18497",3010000,3,1,9241,1,0,0,4,1060,0,63,63,500133,453
"18498",3400000,3,1.75,9635,1,0,0,4,1210,0,32,32,500019,172
"18499",2060000,3,1,8400,1,0,0,3,920,0,56,56,500032,117
"18500",5500000,3,1.5,6000,1,0,0,4,1340,0,59,59,500040,271
"18501",3250000,2,1,4800,1.5,0,0,2,960,0,107,107,500116,296
"18502",4750000,3,2.5,7586,2,0,0,3,1630,0,33,33,500029,281
"18503",4321000,3,1.75,7350,1,0,0,3,1310,530,43,43,500034,521
"18504",3590000,3,2,7280,1,0,0,4,1560,1525,60,60,500056,365
"18505",4900000,3,1,4800,1,0,0,4,780,140,93,93,500117,501
"18506",6483600,4,1.75,7005,1,0,1,4,1130,1130,72,72,500033,382
"18507",3400000,3,1.75,11986,1,0,3,5,1730,0,101,101,500198,268
"18508",5450000,3,2,8069,1,0,0,5,1090,520,64,64,500006,476
"18509",1150000,2,0.75,7980,1,0,0,3,550,0,67,67,500146,270
"18510",7056400,3,2.25,12350,1,0,0,4,1420,980,51,51,500033,382
"18511",3000000,3,2.25,1585,2,0,0,3,1750,210,16,16,500118,459
"18512",16500000,4,2.75,14904,1,0,3,4,1940,1250,70,27,500004,290
"18513",11400000,4,3.5,4200,2,0,4,3,2180,980,20,20,500144,286
"18514",2800000,3,1.75,7410,1.5,0,0,5,1550,0,75,75,500178,249
"18515",2450000,4,1.75,7650,1,0,0,4,1280,650,38,38,500023,469
"18516",5640000,4,1,4590,1.5,0,0,4,1170,0,94,94,500115,540
"18517",8490000,3,1.75,4534,1,0,0,5,1460,1060,65,65,500199,293
"18518",6980000,3,1.75,7447,1,0,0,4,1220,0,55,55,500033,382
"18519",3190000,3,1,8556,1,0,0,3,960,0,48,48,500034,521
"18520",14500000,3,3.5,15720,1,0,1,3,2230,1880,19,19,500034,521
"18521",6950000,4,3.5,21050,2,0,0,5,2400,910,27,27,500027,332
"18522",6800000,4,2.75,5310,1,0,0,5,1170,1050,68,68,500144,286
"18523",2875000,4,2.25,12000,2,0,0,3,2250,0,34,34,500032,117
"18524",4650000,3,3.25,1850,2,0,2,3,1230,280,18,18,500107,219
"18525",3350000,3,1,14212,1,0,0,4,1350,0,38,38,500053,357
"18526",6020000,4,1.75,37800,1,0,0,4,1880,540,38,38,500053,357
"18527",4820000,3,2.5,6545,2,0,0,3,2950,0,16,16,500059,376
"18528",2200000,NA,1,8382,1.5,0,0,3,1260,0,101,101,500146,270
"18529",2060000,4,2,6025,1,0,0,3,1700,0,41,41,500002,174
"18530",11000000,4,3,5760,2,0,0,3,2120,1200,65,12,500199,293
"18531",4911500,3,2.5,3971,2,0,0,3,1470,0,16,16,500053,357
"18532",3900000,4,2.75,12848,1,0,1,3,2120,380,44,44,500003,270
"18533",3930000,4,2.5,8091,2,0,0,3,2641,0,21,21,500031,262
"18534",6350000,4,2,8457,2,0,0,3,2260,0,27,27,500074,405
"18535",4900000,2,1,5000,1,0,0,4,1160,0,82,82,500117,501
"18536",7700000,4,3.5,2242,2.5,0,0,3,2670,1010,89,12,500112,248
"18537",6650000,2,2,4590,1.5,0,0,5,1615,0,113,113,500103,498
"18538",2870000,3,1,26862,1,0,0,3,1250,0,54,54,500058,437
"18539",4100000,3,1,7020,1,0,0,3,1090,140,95,95,500116,296
"18540",5620000,3,2,5200,1,0,0,5,1470,1040,94,94,500106,280
"18541",4750000,2,2,54450,2,0,0,3,1540,0,36,36,500053,357
"18542",3875000,3,3.25,2218,3,0,0,3,1860,0,18,18,500125,383
"18543",5800000,5,2,10875,1,0,0,4,1540,1160,57,57,500007,140
"18544",9300000,3,2.5,6830,2,0,0,3,3290,0,19,19,500052,519
"18545",6250000,3,1.75,18893,1,0,0,4,2110,590,71,36,500010,96
"18546",3250000,3,2,5600,1,0,0,3,1570,0,20,20,500058,437
"18547",2350000,3,1.75,8712,1,0,0,3,1950,0,59,59,500055,245
"18548",4500000,2,1,4390,1,0,0,4,880,500,88,88,500115,540
"18549",7450000,4,2.75,5650,1.5,0,0,5,2070,340,110,110,500116,296
"18550",2230000,4,2,8470,1,0,0,4,1200,0,58,58,500023,469
"18551",6300000,4,1.75,12278,1,0,0,3,1350,420,82,82,500115,540
"18552",4134500,3,2.5,1614,3,0,0,3,1470,70,11,11,500103,498
"18553",7200000,5,2.75,5379,2,0,0,3,2860,0,14,14,500052,519
"18554",3390000,3,1.5,21980,1,0,0,4,1740,0,46,46,500042,497
"18555",11200000,4,3.5,4000,1.5,0,0,3,1840,990,100,5,500144,286
"18556",8390000,5,4,11307,2,0,0,3,2710,1570,23,23,500027,332
"18557",29500000,4,3.25,25470,2,1,3,5,3030,860,96,96,500105,214
"18558",5680000,4,2,50233,1,0,0,4,1170,1170,53,53,500075,317
"18559",2690000,3,2,10577,1,0,0,3,1410,0,25,25,500030,229
"18560",3820000,2,2,2560,1,0,0,4,1350,0,45,45,500052,519
"18561",5740000,2,2.25,1114,2,0,0,3,900,200,10,10,500122,252
"18562",4050000,3,2.5,4697,2,0,0,3,2070,0,17,17,500065,235
"18563",5720000,3,2.5,9938,1,0,0,3,1690,670,32,32,500027,332
"18564",6750000,4,2.25,12100,2,0,0,4,2760,0,43,43,500074,405
"18565",1650000,4,1,7980,1.5,0,0,3,1220,0,75,75,500178,249
"18566",2600000,4,1,7980,1.5,0,0,3,1220,0,75,75,500178,249
"18567",1960000,3,1,6719,1,0,0,3,1220,0,66,66,500198,268
"18568",5150000,3,2.5,12184,2,0,0,3,3020,0,16,16,500019,172
"18569",8100000,4,3.5,7396,2,0,3,3,2520,950,40,40,500125,383
"18570",3656500,4,2.25,7700,2,0,0,4,2380,0,42,42,500055,245
"18571",6510000,3,3,1834,2,0,0,3,1660,600,17,17,500122,252
"18572",2400000,2,1,6345,1,0,0,3,720,0,76,76,500106,280
"18573",2990000,3,2,6007,1,0,0,3,1730,0,15,15,500030,229
"18574",7680000,3,2.5,10928,2,0,0,3,1830,830,31,31,500006,476
"18575",3973800,2,1,5072,1,0,0,3,1030,0,95,61,500115,540
"18577",3150000,3,1,5200,1,0,0,3,890,0,62,62,500118,459
"18578",2400000,3,2.25,7290,1,0,0,3,940,470,39,39,500118,459
"18579",3250000,2,1,4080,1,0,0,4,810,0,78,78,500126,312
"18580",1600000,3,1.75,8006,2,0,0,3,1370,0,29,29,500001,311
"18581",4350000,3,2.5,5100,2,0,0,3,2260,0,12,12,500019,172
"18582",4275000,3,1.75,16200,1,0,0,4,1430,0,52,52,500027,332
"18583",4500000,5,2.5,10240,1,0,0,4,1410,1100,35,35,500059,376
"18584",6880000,3,1.5,4880,1.5,0,3,3,1290,470,91,91,500136,226
"18585",2850000,4,1,3600,1,0,0,3,980,450,72,72,500106,280
"18586",5300000,3,3.25,1125,3,0,0,3,1510,0,13,13,500107,219
"18587",1950000,4,1.75,7694,1,0,0,3,1320,0,91,47,500148,55
"18588",2502000,3,1.5,7384,1,0,0,5,1180,0,60,60,500032,117
"18589",11000000,3,2.25,8570,1,0,0,5,1080,480,42,42,500004,290
"18590",7325000,3,2.5,10321,2,0,0,3,2470,0,31,31,500052,519
"18591",1942500,3,2.25,8834,1,0,0,3,1390,800,32,32,500001,311
"18592",5260000,4,2,8000,1,0,0,3,1190,420,53,53,500008,274
"18593",5200000,4,2.75,9882,2,0,0,3,2700,0,61,30,500155,438
"18594",5260000,3,1.75,6125,1,0,0,3,1120,410,61,61,500116,296
"18595",11400000,5,4,217800,2,0,0,3,7320,0,27,27,500058,437
"18596",2020000,2,1,7569,1,0,0,4,920,0,69,69,500168,260
"18597",6455000,4,2.5,8622,2,0,0,3,2990,0,19,19,500065,235
"18598",5700000,1,1,7540,1,1,4,4,720,0,114,114,500198,268
"18599",3250000,3,2,9000,1.5,0,0,4,1750,0,83,83,500133,453
"18600",7250000,2,1,5930,2,0,0,3,1930,480,12,12,500116,296
"18601",1920000,3,1.75,10361,1,0,0,3,1240,0,32,32,500042,497
"18602",5600000,2,1,9219,1,0,0,4,1010,0,59,59,500033,382
"18603",2834500,5,2.75,6116,1,0,0,3,1490,1280,40,40,500168,260
"18604",8630000,4,1.75,5400,1,0,0,3,1400,1400,95,13,500115,540
"18605",8150000,4,2,4800,2,0,0,3,1400,0,33,33,500122,252
"18606",2450000,2,1,7679,1,0,0,5,1020,0,77,77,500056,365
"18607",13200000,4,3,10292,1,0,0,4,2860,0,66,20,500004,290
"18608",11600000,4,3.5,12305,2,0,2,3,4270,0,25,25,500006,476
"18609",4800000,3,2.5,4488,2,0,0,3,2270,0,20,20,500065,235
"18610",6000000,4,2.5,5593,2,0,0,3,2560,0,18,18,500053,357
"18611",3299500,2,1,5220,1,0,0,4,900,0,63,63,500146,270
"18612",2995000,4,2.5,12085,2,0,0,3,2010,0,33,33,500042,497
"18613",4600000,3,2.5,5131,1,0,0,3,1690,0,78,21,500126,312
"18614",5150000,5,3.5,5249,2,0,0,3,1560,750,19,19,500118,459
"18615",4050000,3,2.25,1245,3,0,0,3,1520,0,15,15,500103,498
"18616",4830000,4,1.5,3780,1.5,0,0,3,1220,0,92,92,500107,219
"18617",3770000,4,2.5,11511,2,0,0,3,2170,0,27,27,500031,262
"18618",5680000,4,1.75,17476,1,0,2,3,1450,1340,63,63,500166,246
"18619",3550000,2,1.75,4600,1,0,0,4,850,910,93,93,500126,312
"18620",6400000,4,1.75,3000,1.5,0,0,4,1500,600,108,108,500103,498
"18621",2700000,4,1,5909,1,0,0,3,1070,360,72,72,500155,438
"18622",5599500,5,3.5,8193,2,0,0,3,2450,0,14,14,500028,252
"18623",5150000,4,3,8261,1,0,0,3,1420,400,50,50,500034,521
"18624",3520000,4,1.75,5712,1,0,0,3,1850,0,65,65,500115,540
"18625",5958880,3,1.75,9000,1,0,0,5,1870,0,61,61,500177,245
"18626",5880000,4,2.25,7344,2,0,0,3,2580,0,42,42,500027,332
"18627",10500000,4,3.25,8580,1,0,3,5,1840,1840,60,60,500136,226
"18628",2600000,3,1.5,7000,2,0,0,3,1750,0,36,36,500023,469
"18629",16000000,4,3.5,3600,2,0,0,3,2860,1030,14,14,500112,248
"18630",3800000,2,1,4800,1,0,0,3,1000,0,67,67,500117,501
"18631",8020000,2,2.5,6327,1,0,0,3,2210,0,16,16,500053,357
"18632",13300000,4,3.25,4800,2.5,0,0,5,2700,150,114,114,500112,248
"18633",7100000,4,2.75,3600,2,0,0,3,1640,820,112,12,500122,252
"18634",6000000,3,2.5,77972,2,0,0,3,2630,0,15,15,500019,172
"18635",7079000,3,1,5355,2,0,0,4,1750,0,90,90,500115,540
"18636",1799500,2,1,7323,1,0,0,3,780,320,37,37,500023,469
"18637",6830000,4,2.5,10489,2,0,0,3,2620,0,29,29,500052,519
"18638",2224000,3,2,9566,1,0,0,3,1200,0,24,24,500001,311
"18639",5170000,2,1.5,3408,1,0,0,4,960,960,107,107,500122,252
"18640",4100000,3,2.75,5763,1,0,0,5,1180,510,34,34,500011,173
"18641",4800000,3,1.75,2552,1,0,0,4,840,840,67,67,500117,501
"18642",4300000,3,1.75,10428,1.5,0,0,5,3440,0,45,45,500058,437
"18643",4399500,5,1.75,7500,1,0,0,3,1290,900,40,40,500133,453
"18644",7975000,4,2.5,8223,2,0,0,3,3270,0,21,21,500075,317
"18645",3790000,4,1.5,5460,1.5,0,0,5,1080,200,99,99,500118,459
"18646",5750000,1,1,8667,1.5,0,0,1,1310,0,101,101,500122,252
"18647",2475000,3,1,11060,1,0,0,4,1110,550,57,57,500003,270
"18648",3850000,NA,2.75,37011,2,0,0,3,2700,0,35,35,500042,497
"18650",5500000,3,1.75,5618,1,0,0,3,1170,350,66,66,500115,540
"18651",4150000,4,1,4329,1.5,0,0,3,1620,0,92,92,500116,296
"18652",6930000,3,2.25,45535,1,0,2,5,1280,810,67,67,500006,476
"18653",5430000,2,1,4700,1,0,0,5,1070,0,109,109,500117,501
"18655",2800000,3,2.5,2217,2,0,0,3,720,300,15,15,500106,280
"18656",13900000,3,1.25,6653,3,0,2,3,2400,0,27,27,500122,252
"18657",6650000,6,3,9720,2,0,0,3,2480,0,47,47,500007,140
"18658",2379500,3,1.75,7314,1,0,0,5,1310,0,59,59,500002,174
"18659",4400000,4,2.75,10200,1,0,0,3,1220,1200,57,57,500034,521
"18660",6180000,NA,1,4700,1,0,0,4,1030,860,91,91,500107,219
"18661",5720000,3,2.25,4000,1.5,0,0,5,1020,840,99,99,500118,459
"18662",7250000,3,1.5,4774,1.5,0,2,3,1450,1050,79,79,500107,219
"18663",4540000,3,1,22144,1,0,0,4,1970,0,49,49,500065,235
"18664",5350000,NA,1,10656,1.5,0,0,4,1180,480,99,99,500136,226
"18665",2490000,3,2.5,7200,1,0,0,3,1500,350,40,40,500023,469
"18666",3950000,4,2.75,37026,1,0,0,4,1970,0,58,58,500070,115
"18667",6900000,3,2,6620,1,0,3,4,1890,0,65,65,500125,383
"18668",5265000,3,1.5,7236,1,0,0,4,1170,140,91,91,500103,498
"18669",3250000,NA,1.5,7220,2,0,0,3,1870,0,63,63,500155,438
"18670",4950000,3,3,4080,2,0,0,5,1520,0,71,71,500144,286
"18671",8250000,5,3,8474,2,0,0,3,3070,0,8,8,500033,382
"18672",3830000,3,1.5,14850,1.5,0,0,4,1400,0,109,109,500070,115
"18673",3200000,3,1.75,11931,1,0,0,3,980,980,65,65,500118,459
"18674",4750000,3,2.5,87117,1,0,0,3,1340,1340,30,30,500024,73
"18675",2750000,3,2.5,6326,2,0,0,3,2030,0,26,26,500038,513
"18676",11500000,2,2.25,9300,1.5,0,4,5,1920,400,82,82,500115,540
"18677",4550000,3,1.75,11371,1,0,0,5,1760,0,60,60,500155,438
"18678",2620000,5,1,7800,1,0,0,3,1580,290,57,57,500168,260
"18679",3900000,4,1,4840,1,0,0,3,940,340,69,69,500136,226
"18680",3000000,3,2.25,10030,1,0,0,4,1730,0,34,34,500023,469
"18681",7463000,NA,1.75,5721,1,0,2,3,1140,920,55,55,500136,226
"18682",2670000,3,1.5,8223,1,0,0,4,1030,0,67,67,500148,55
"18683",5250000,3,2.5,7950,1.5,0,0,4,1720,0,47,47,500034,521
"18684",5700000,3,1.75,7350,1,0,0,3,1210,0,42,42,500033,382
"18686",10500000,3,1,44431,1,0,0,4,1860,0,72,72,500074,405
"18687",6999500,3,2.5,4106,2,0,0,3,2510,0,16,16,500029,281
"18688",3750000,4,2.5,109336,1.5,0,0,4,2040,0,46,46,500038,513
"18689",6250000,4,1.75,6770,1,0,0,4,1220,1190,95,95,500103,498
"18690",4640500,2,1,2750,1,0,0,4,780,0,91,91,500116,296
"18691",4700000,5,2.5,9655,1,0,0,3,1460,750,43,43,500011,173
"18692",3300000,4,2,9100,1,0,0,3,1040,550,52,5,500058,437
"18693",5370000,4,1.75,7957,1,0,0,4,2230,0,52,52,500008,274
"18694",2500000,3,2,32137,1,0,0,5,910,650,43,43,500092,312
"18695",8350000,4,2.5,48351,2,0,0,3,2950,0,33,33,500075,317
"18696",7700000,4,1,3750,1.5,0,0,4,1480,0,107,107,500103,498
"18697",6500000,4,2,4497,1.5,0,1,3,1730,1120,109,109,500144,286
"18698",3350000,3,1.75,30409,1,0,0,3,1560,830,66,66,500168,260
"18699",3500000,3,1.75,29597,1,0,0,4,1740,0,54,54,500059,376
"18700",4150000,5,2.75,8906,1,0,0,4,1220,840,41,41,500118,459
"18701",7880000,4,2.5,8778,2,0,0,4,2680,0,42,42,500006,476
"18702",6400000,4,2.75,7379,1.5,0,0,4,2430,720,104,104,500115,540
"18703",3880000,4,2.5,7155,2,0,0,3,2440,0,26,26,500058,437
"18705",6925000,6,1.75,10080,1,0,0,3,1390,840,50,50,500034,521
"18706",4250000,4,1.5,6180,1.5,0,0,3,1600,0,73,73,500118,459
"18707",6450000,4,1.5,6180,1.5,0,0,3,1600,0,73,73,500118,459
"18708",3400000,3,1,8308,1.5,0,0,3,1580,0,71,71,500146,270
"18709",7130000,4,3.25,54400,1,0,0,4,2840,0,35,35,500053,357
"18710",4300000,3,2.75,11160,2,0,0,3,2550,0,25,25,500155,438
"18711",2800000,3,2.25,7210,1,0,0,4,1250,450,45,45,500003,270
"18712",2150000,3,2,2052,1.5,0,0,3,1470,0,33,33,500003,270
"18713",3060000,3,2.5,11193,2,0,0,3,1680,0,35,35,500058,437
"18714",2999000,3,1,8593,1,0,0,3,1110,0,40,40,500155,438
"18715",5340000,5,1.75,8625,1,0,0,3,1200,920,60,60,500008,274
"18716",11600000,3,2.75,5572,2,0,4,3,1930,450,80,80,500105,214
"18717",11700000,3,2.5,5000,2,0,3,5,2000,670,77,24,500144,286
"18718",1999900,2,1,6430,1,0,0,3,890,0,84,22,500022,220
"18719",9460000,4,3,9058,1,0,0,3,2140,1000,30,30,500006,476
"18720",2950000,4,1,7800,1.5,0,0,3,1260,0,72,12,500125,383
"18721",4750000,2,1,5157,1,0,0,3,920,0,110,110,500118,459
"18722",7500000,5,3.5,212137,2,0,0,3,2450,540,25,25,500024,73
"18723",12300000,4,2.5,49456,2,1,4,4,2590,530,45,30,500198,268
"18724",1835000,3,1,7520,1,0,0,4,1010,0,44,44,500001,311
"18725",4500000,2,1,3627,1,0,2,4,1010,0,95,95,500144,286
"18726",1800000,3,1,5500,1.5,0,0,3,1020,0,58,58,500118,459
"18727",7070000,5,4.5,21217,2,0,0,4,2940,600,93,93,500188,127
"18728",2300000,2,0.75,3527,1,0,0,3,900,0,80,80,500146,270
"18729",1925000,3,1,9750,1,0,0,4,1100,0,53,53,500023,469
"18730",3090000,3,2.5,3614,2,0,0,3,1990,0,14,14,500038,513
"18731",7590000,3,1.5,5800,1,0,0,4,1520,460,70,70,500199,293
"18732",11200000,4,3.75,14212,2,0,0,3,4040,0,17,17,500059,376
"18733",4620000,5,1.75,10530,1,0,0,4,1250,0,53,53,500007,140
"18734",2290000,4,1.5,22814,1.5,0,0,3,1820,0,99,99,500125,383
"18735",3999500,2,2.25,1184,2,0,0,3,1010,130,20,20,500103,498
"18736",3250000,5,2,10532,1,0,0,4,1730,0,76,76,500056,365
"18737",5120000,2,2.25,1313,3,0,0,3,1170,0,12,12,500107,219
"18738",4100000,5,2.75,5802,2,0,0,3,2910,0,13,13,500038,513
"18739",2100000,2,1,5500,1,0,0,3,970,0,63,63,500118,459
"18740",3250000,4,2.25,8499,1,0,0,4,1600,530,44,44,500030,229
"18741",6850000,3,2.5,10175,1,0,0,3,1630,890,40,40,500027,332
"18742",4880000,2,2,4688,1,0,0,3,780,580,75,75,500115,540
"18743",2475000,3,2.25,6000,1,0,0,3,1280,340,21,21,500002,174
"18744",4890000,4,2,11479,1,0,0,4,1060,1060,79,79,500125,383
"18745",7250000,4,1.75,6000,1,0,0,4,1450,1250,66,66,500199,293
"18746",1999500,3,1.5,10317,1.5,0,0,3,1370,0,61,61,500168,260
"18747",6700000,5,3,13001,2,0,1,3,2010,510,46,46,500008,274
"18748",2750000,3,2,10410,1,0,0,4,1540,0,52,52,500198,268
"18749",10000000,3,1.75,6360,2,0,2,3,2130,480,95,95,500109,98
"18750",2550000,3,2,8371,1.5,0,0,3,1490,0,35,35,500031,262
"18751",4650000,3,1.75,9137,1,0,0,3,1380,1380,59,59,500007,140
"18752",2590000,3,1.75,3604,1,0,0,3,1260,0,7,7,500042,497
"18753",6950000,3,3.5,4713,2,0,2,3,2030,600,11,11,500027,332
