"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"14088",2825000,2,1.75,11210,1,0,0,4,1130,310,84,84,"500146"
"14089",3350000,3,2.25,16215,1,0,0,4,1580,0,41,41,"500024"
"14090",5580000,2,2,5750,1,0,0,5,790,790,109,109,"500116"
"14091",2700000,4,1.5,8505,1.5,0,0,4,1730,0,58,58,"500146"
"14092",1520000,2,1,13500,1,0,0,3,700,0,99,99,"500031"
"14093",4930000,4,1.75,18295,1.5,0,0,4,2030,0,44,44,"500034"
"14094",7400000,4,2.5,10330,2,0,0,3,2500,0,27,27,"500006"
"14095",7898000,3,2.5,2216,2,0,2,3,2090,515,40,40,"500033"
"14096",2750000,2,1,4191,1,0,0,3,910,0,109,109,"500117"
"14097",15000000,6,2.5,6480,2.5,0,0,4,3560,0,105,105,"500112"
"14098",4240000,3,1.75,3395,1,0,0,5,620,520,94,94,"500107"
"14099",7150000,2,1,3513,1,0,4,4,1000,0,105,105,"500116"
"14100",6000000,4,2.5,7953,2,0,0,3,3010,0,19,19,"500056"
"14101",8020000,2,1.75,8700,1,0,4,4,1760,350,59,59,"500146"
"14102",1650000,3,1,8700,1,0,0,4,910,0,76,76,"500188"
"14103",7500000,4,3.25,5000,2,0,0,4,1370,680,32,32,"500112"
"14104",4050000,2,1,10481,1,0,0,2,780,310,38,38,"500074"
"14105",5219000,3,2.5,12338,2,0,0,3,2100,0,22,22,"500072"
"14106",2750000,3,1,8018,1,0,0,3,1000,0,50,50,"500034"
"14107",6000000,5,3.25,NA,2,0,0,4,2330,2080,18,18,"500058"
"14108",4425000,3,1.75,10200,1,0,0,3,1800,0,52,52,"500058"
"14109",2299500,2,1,7716,1,0,0,3,920,0,75,75,"500178"
"14110",2749500,3,2,7265,1,0,0,4,1410,0,36,36,"500042"
"14111",4071850,3,1.75,NA,1.5,0,0,4,1860,0,90,90,"500070"
"14112",4680000,4,2.5,8400,1,0,0,4,1240,860,43,43,"500072"
"14113",4500000,2,1,4365,1,0,0,3,1030,0,77,77,"500117"
"14114",2199500,2,1,8997,1,0,0,5,940,0,64,64,"500022"
"14115",2750000,2,2.5,5995,2,0,0,3,1340,0,30,30,"500028"
"14116",2299500,2,1,6000,1,0,0,3,850,0,95,95,"500178"
"14117",6750000,3,1.75,4400,1,0,0,3,1430,700,97,97,"500102"
"14118",4129500,4,2.5,6796,2,0,0,3,2430,0,26,26,"500058"
"14119",6700000,5,2.25,NA,2,0,0,3,2290,0,40,40,"500052"
"14120",4200000,3,1.75,10005,1,0,0,4,1230,0,56,56,"500008"
"14121",3580000,3,1.5,NA,1,0,0,4,1150,0,43,43,"500070"
"14122",6800000,NA,2.5,3600,2,0,0,3,2120,0,14,14,"500052"
"14123",3800000,2,1,3400,1,0,0,3,980,0,96,96,"500105"
"14124",5150000,3,2.5,NA,2,0,0,3,2130,0,33,33,"500077"
"14125",3250000,2,1,4800,1,0,0,4,1050,0,50,50,"500146"
"14126",8750000,3,2.5,6848,1,0,0,4,1820,0,66,66,"500004"
"14127",4260000,3,2.5,5750,2,0,0,3,1710,500,105,19,"500106"
"14128",8685000,5,2.5,9639,1,0,0,4,1610,880,60,60,"500040"
"14129",6575000,4,2.75,NA,2,0,0,3,4140,0,17,17,"500092"
"14130",3660000,2,1,3090,1,0,0,3,860,350,93,93,"500118"
"14131",3850000,2,1,4000,1,0,0,3,1010,0,108,108,"500118"
"14132",3000000,4,2,8750,1,0,0,3,1300,750,52,52,"500058"
"14133",8100000,3,1.75,3300,2,0,0,4,1500,560,101,101,"500102"
"14134",4600000,4,1.75,7200,1,0,0,3,860,700,76,76,"500115"
"14135",4590000,3,2.5,4000,2,0,0,4,1780,0,24,24,"500029"
"14136",2600000,3,1.75,10000,1,0,0,4,1460,0,52,52,"500092"
"14137",5578650,4,2.5,6813,2,0,0,3,3030,0,32,32,"500074"
"14138",2950000,4,1,3000,1.5,0,0,4,980,0,105,105,"500144"
"14139",3750000,4,2.25,7245,1,0,0,5,1450,0,69,36,"500133"
"14140",21100000,3,2.25,17833,2,0,0,4,3230,0,46,46,"500006"
"14141",3073000,2,2,1020,3,0,0,3,1520,0,20,20,"500133"
"14142",2250000,4,1,7000,1.5,0,0,3,1410,0,56,56,"500032"
"14143",2900000,3,1.75,13200,2,0,0,3,1390,0,40,40,"500045"
"14144",6900000,4,2,5000,1.5,0,0,4,1510,720,97,97,"500144"
"14145",8250000,4,2.25,12653,2,0,0,4,2110,0,47,47,"500040"
"14146",6450000,3,1.75,11472,1,0,0,4,1370,900,63,63,"500177"
"14147",5900000,4,2.25,10611,1,0,0,5,1320,1210,42,42,"500006"
"14148",6670000,5,2,5470,1,0,0,3,1180,720,89,54,"500105"
"14149",6640000,4,2.5,8432,2,0,0,3,2390,0,21,21,"500074"
"14150",4521000,4,2.5,6540,1,0,3,3,1580,1580,60,60,"500178"
"14151",2900000,2,1,2728,2,0,0,3,900,0,21,21,"500144"
"14152",9500000,3,3,17483,2,0,2,4,3610,0,65,65,"500146"
"14153",6625000,3,2,4200,1.5,0,0,4,1670,400,113,113,"500103"
"14154",4750000,4,2.5,5444,2,0,0,5,1850,0,38,38,"500034"
"14155",4500000,3,1.5,9711,1,0,0,3,1140,300,63,63,"500028"
"14156",5382500,3,2.25,15229,2,0,3,3,2590,0,35,35,"500198"
"14157",3299500,2,1,5250,1.5,0,0,4,1140,0,70,70,"500133"
"14158",11000000,4,3.5,5040,2,0,2,3,2760,0,64,14,"500117"
"14159",3070000,5,1.5,4800,1.5,0,0,3,1110,200,90,90,"500106"
"14160",4330000,3,1.75,7189,1,0,0,3,1270,600,60,60,"500118"
"14161",2120000,3,2.25,18000,1,0,0,4,1280,620,51,51,"500023"
"14162",7500000,5,2.75,6000,2.5,0,0,4,2380,480,117,117,"500144"
"14163",2790000,3,2,5650,1,0,0,3,1640,0,16,16,"500042"
"14164",4760000,3,1,5500,1.5,0,0,4,1140,0,111,111,"500199"
"14165",3680000,5,1.75,9394,1,0,0,4,1390,1200,56,56,"500198"
"14166",2289500,4,3,5200,1,0,0,3,1320,840,41,41,"500042"
"14167",5684500,5,3.5,NA,2,0,0,4,3260,0,50,50,"500042"
"14168",6190000,4,1.75,3800,1.5,0,0,3,1660,0,93,93,"500115"
"14169",2750000,NA,2.25,6044,2,0,0,3,1640,0,23,23,"500002"
"14170",3215000,4,2.5,5457,2,0,0,3,2620,0,16,16,"500001"
"14171",2300000,3,1.75,6000,1,0,0,3,790,160,80,80,"500108"
"14172",1795000,3,1,8100,1,0,0,4,900,0,60,60,"500002"
"14173",4600000,3,2.25,7313,1,0,0,3,1220,430,44,44,"500011"
"14174",2860000,3,2.5,3980,2,0,0,3,1800,0,13,13,"500042"
"14175",4275000,3,1,4200,1.5,0,0,3,1480,0,94,94,"500122"
"14176",4000000,3,1,6250,1,0,0,3,1040,0,77,77,"500136"
"14177",6750000,3,3.5,5611,1,0,0,3,2300,0,15,15,"500053"
"14178",3500000,3,1,8906,1,0,0,3,1240,1240,50,50,"500118"
"14179",3850000,4,1.75,10358,1,0,0,3,1540,430,42,42,"500028"
"14180",5250000,2,1.75,3503,1,0,1,4,830,700,103,103,"500119"
"14181",3150000,2,1,18557,1,0,0,3,970,0,80,80,"500146"
"14182",8200000,4,2.5,NA,2,0,0,3,2920,0,17,17,"500027"
"14184",5000000,2,1,5250,1,0,0,4,680,0,97,97,"500177"
"14185",5990000,4,2.5,6738,2,0,0,4,2640,0,30,30,"500029"
"14186",22300000,3,4,NA,2,0,2,4,3600,600,86,86,"500112"
"14187",2990000,2,2.5,7521,1,0,0,4,1180,800,40,40,"500055"
"14188",9475000,3,2.75,NA,1.5,1,2,5,2180,800,102,102,"500166"
"14189",3850000,3,3.25,1677,3,0,0,3,1630,0,12,12,"500133"
"14190",6399500,2,1.75,4520,1,0,0,5,890,890,94,94,"500116"
"14191",8240000,2,1,8400,1,0,0,3,780,430,19,19,"500199"
"14192",1999500,3,1,7245,1,0,0,3,1010,0,50,50,"500003"
"14193",10100000,3,2.5,5000,1,0,0,4,1480,1090,79,79,"500105"
"14194",9500000,4,2.25,5320,2,0,1,3,2440,330,6,6,"500136"
"14195",8220000,3,2.5,9158,2,0,0,4,2290,0,35,35,"500006"
"14196",4736000,4,1.5,8400,1,0,0,3,1080,700,50,50,"500136"
"14197",4900000,5,2,4500,1.5,0,0,3,2150,0,81,81,"500116"
"14198",2450000,3,1.75,9306,1,0,0,3,1000,920,35,35,"500001"
"14199",1990000,4,1,11730,1,0,0,4,1220,0,59,59,"500001"
"14200",13400000,3,3,5500,2,0,2,3,2440,520,82,29,"500199"
"14201",4180000,3,1.75,19113,1,0,0,3,1500,0,35,35,"500014"
"14202",4500000,7,3.5,8625,1,0,0,4,1830,1000,62,62,"500133"
"14203",2800000,3,2.5,7000,2,0,0,3,1580,0,27,27,"500030"
"14204",2730000,3,2.25,11601,1,0,0,4,910,320,27,27,"500022"
"14205",5490000,4,2.5,6338,2,0,0,3,2910,0,11,11,"500059"
"14206",9138880,5,2.25,15512,2,0,0,4,2370,0,38,38,"500006"
"14207",6898880,4,2.25,3500,1.5,0,0,5,1540,390,103,103,"500122"
"14208",3050000,4,2,5043,1,0,0,3,870,910,26,26,"500133"
"14209",6025000,4,2.5,6850,2,0,0,3,2760,0,20,20,"500056"
"14210",3550000,2,1.75,3640,1,0,0,3,900,720,90,90,"500108"
"14211",7560000,3,2.5,7525,2,0,0,3,2160,0,33,33,"500052"
"14212",2899500,4,2.25,6906,1,0,0,4,1040,1150,42,42,"500023"
"14213",8000000,3,2.5,7857,2,0,0,3,3240,0,25,25,"500075"
"14214",4030000,NA,1,3255,1,0,0,4,720,0,114,114,"500103"
"14215",3500000,3,2.25,1340,2,0,0,3,1370,40,52,52,"500008"
"14216",12900000,5,3.5,5100,2,0,0,3,2370,610,4,4,"500115"
"14217",5251260,5,2.25,8025,1,0,2,3,1150,800,59,59,"500008"
"14218",2414500,3,1,8138,1,0,0,3,1100,0,70,70,"500155"
"14219",3200000,3,1.5,9087,1,0,0,3,1400,0,65,65,"500133"
"14220",2340000,4,2,7455,1,0,0,3,1030,680,44,44,"500031"
"14221",4410000,5,2.5,3600,1,0,0,3,1150,850,32,32,"500144"
"14222",4745000,5,2.5,3600,1,0,0,3,1150,850,32,32,"500144"
"14223",7050000,3,1,2618,1.5,0,0,4,1440,0,113,113,"500103"
"14224",5175000,4,2.5,3370,2,0,0,3,1520,0,25,25,"500029"
"14225",1425000,4,0.75,13300,1,0,0,3,1440,0,71,71,"500166"
"14226",3100000,2,1.5,10005,2,0,0,3,1010,0,38,38,"500056"
"14227",7495000,4,2.5,9727,2,0,0,3,2440,0,32,32,"500052"
"14228",3600000,5,3,7200,1,0,0,3,1560,920,20,20,"500188"
"14229",2675000,3,1,22080,1,0,0,5,1090,0,52,52,"500038"
"14230",2900000,3,1,NA,1,0,0,4,1380,100,77,77,"500168"
"14231",8500000,5,2.5,11325,1,0,0,4,1400,1400,49,49,"500005"
"14232",8150000,4,1.75,4500,1.5,0,0,3,1820,0,98,98,"500119"
"14233",22000000,5,4,11652,2,0,1,3,4410,1430,31,31,"500004"
"14234",16300000,4,3.25,3600,2,0,0,3,2150,830,20,20,"500112"
"14235",1750000,3,1.5,7300,1,0,0,3,1220,0,46,46,"500001"
"14236",4299500,3,1.75,9758,1,0,0,3,1300,530,42,42,"500034"
"14237",6750000,4,2.5,5505,2,0,0,3,2900,0,17,17,"500074"
"14238",5800000,3,2.25,5980,1,0,0,3,1520,420,32,32,"500027"
"14239",2400000,4,2,7800,1,0,0,4,1750,0,75,75,"500166"
"14240",3740000,3,2.5,17808,1,0,0,4,1210,640,37,37,"500032"
"14241",8625000,4,2.5,4400,2,0,2,3,2180,1040,82,82,"500199"
"14242",1400000,2,1,6052,1,0,0,5,1080,0,111,111,"500030"
"14243",7400000,5,3.75,18897,2,0,0,3,3090,900,82,9,"500125"
"14244",5890000,3,1.75,3600,1,0,0,4,820,100,115,115,"500119"
"14245",2750000,NA,1.75,9760,1,0,0,3,1290,0,40,40,"500058"
"14246",4899000,4,2.5,4196,2,0,0,3,2090,0,13,13,"500011"
"14247",5450000,3,2.5,3366,2,0,0,3,1900,0,23,23,"500033"
"14248",2350000,4,1,7132,1.5,0,0,3,1360,0,78,78,"500168"
"14249",2300000,3,1,4000,1.5,0,0,4,1000,0,104,104,"500118"
"14250",6550000,4,2.25,4080,2,0,0,3,1920,250,39,39,"500122"
"14251",1850000,2,1,16030,1,0,0,4,820,0,96,96,"500022"
"14252",1960000,3,1,7400,1,0,0,4,1090,0,57,57,"500092"
"14253",5720000,NA,2.25,7897,1,0,0,4,1290,540,33,33,"500052"
"14254",6150000,4,2.5,6903,2,0,0,3,3010,0,18,18,"500056"
"14255",19500000,4,3.75,17424,1,0,0,3,3130,1020,56,19,"500039"
"14256",12300000,6,2.25,4320,2,0,0,3,2130,800,106,106,"500112"
"14257",3750000,3,2.5,5649,2,0,0,4,1520,0,30,30,"500034"
"14258",2950000,3,1.75,9486,1,0,0,4,1250,0,48,48,"500070"
"14259",7600000,4,2.5,6000,2,0,0,5,2230,530,77,77,"500115"
"14260",3470000,3,1.75,7848,1,0,0,3,1330,0,41,41,"500058"
"14261",7120000,3,2,5100,1.5,0,0,4,1500,200,95,95,"500117"
"14262",4950000,4,2,4000,1.5,0,0,5,1210,840,78,78,"500144"
"14263",9250000,4,2,10437,1,0,0,4,2040,1100,60,60,"500040"
"14264",7750000,3,1,4080,1.5,0,0,4,1840,190,111,111,"500115"
"14265",4290000,4,2.5,7920,1.5,0,0,4,1400,700,103,103,"500126"
"14266",2290000,3,1,12705,1,0,0,4,1010,0,60,60,"500003"
"14267",4000000,4,1.5,NA,1,0,0,3,1980,0,57,57,"500024"
"14268",6250000,4,2.25,8290,2,0,0,4,2100,0,41,41,"500006"
"14269",1300000,2,1,6654,1,0,0,3,840,0,68,68,"500133"
"14271",3650000,3,2,NA,1,0,0,4,2140,0,36,36,"500031"
"14272",4875000,3,2.5,1988,2,0,0,3,1350,460,22,22,"500199"
"14273",4750000,3,2.5,7210,2,0,0,3,2600,0,30,30,"500059"
"14274",6850000,3,1.75,8400,1,0,0,3,1470,180,60,60,"500040"
"14276",11000000,5,2.25,7620,2,0,0,3,2880,1440,46,5,"500115"
"14277",4280000,3,2.25,15000,2,0,0,3,2600,0,41,41,"500038"
"14278",4350000,3,2.5,5790,2,0,0,4,1930,0,31,31,"500011"
"14279",7699500,3,2,5400,1,0,2,5,1260,930,67,67,"500107"
"14280",3850000,3,1,10980,1,0,0,4,1200,220,65,65,"500006"
"14281",3520000,3,2.5,3002,2,0,0,3,1670,420,14,14,"500019"
"14282",6225000,3,2.5,14374,2,0,0,3,2290,0,36,7,"500075"
"14283",6600000,3,3,11900,2,0,0,3,2290,180,43,43,"500074"
"14284",1050000,3,1,8400,1,0,0,3,840,0,60,60,"500023"
"14285",4200000,2,1,4480,1,0,0,5,1400,700,111,111,"500126"
"14286",4999500,3,1.5,11250,1,0,0,4,1360,0,64,64,"500006"
"14287",9750000,6,3,NA,1,0,0,5,2270,1150,71,71,"500006"
"14289",5400000,4,2.5,10140,1,0,0,4,1180,1000,51,51,"500052"
"14290",4000000,4,2,12056,1,0,0,3,1670,0,64,64,"500028"
"14291",4699500,4,2.75,6427,1,0,0,3,1650,1070,11,11,"500146"
"14292",7770000,4,2.5,9900,2,0,0,4,3170,0,40,40,"500007"
"14293",3465000,2,1.75,6300,1,0,0,3,1010,600,78,78,"500108"
"14294",6850000,3,2.5,4950,2,0,0,3,2370,0,16,16,"500029"
"14295",3965000,3,2.5,18980,1,0,0,4,2590,0,43,43,"500042"
"14296",7835000,3,2.5,7130,2,0,0,3,1990,860,39,39,"500122"
"14297",5750000,4,2,4800,1.5,0,0,3,1660,0,97,97,"500103"
"14298",15000000,4,4.25,12968,2,0,0,3,5550,0,14,14,"500059"
"14299",5150000,3,1.5,7620,1,0,0,4,1130,1070,77,77,"500177"
"14300",3000000,3,2.5,6628,1,0,0,4,1250,770,56,56,"500168"
"14301",2720000,3,1.5,9600,1,0,0,4,1760,0,53,53,"500031"
"14302",3550000,4,2.25,4970,2,0,0,3,1810,0,16,16,"500059"
"14303",2230000,3,2,8440,1,0,0,5,1310,0,68,68,"500178"
"14304",3970000,4,2.5,8584,2,0,0,3,3000,0,16,16,"500038"
"14305",4600000,2,2,5000,1,0,0,5,1080,0,96,96,"500117"
"14306",8480000,3,2.75,2738,1.5,0,0,4,1550,620,89,89,"500109"
"14307",3928000,2,1,4275,1,0,0,5,740,0,95,95,"500115"
"14308",16900000,3,3.25,NA,2,0,0,4,4540,750,31,31,"500053"
"14309",18000000,3,3.25,NA,2,0,0,4,4540,750,31,31,"500053"
"14310",5770000,3,2.25,7878,2,0,0,3,2370,0,34,34,"500034"
"14311",5700000,3,1,3330,1.5,0,0,4,1390,500,118,118,"500103"
"14312",2500000,3,1.75,6134,1,0,0,3,1160,0,21,21,"500002"
"14313",6450000,4,1.75,7350,1.5,0,0,4,1550,0,61,61,"500040"
"14314",5675000,3,2.5,NA,2,0,0,3,3090,0,29,29,"500038"
"14315",3370000,4,2.5,5240,2,0,0,3,2610,0,15,15,"500038"
"14316",2800000,3,1.75,8250,1,0,0,3,1230,0,53,53,"500058"
"14317",1670000,3,1.5,5547,2,0,0,4,1280,0,34,34,"500002"
"14318",2800000,2,1,7560,1,0,0,3,940,940,100,100,"500126"
"14319",3175000,2,1.5,8409,1,0,0,4,1220,0,71,71,"500155"
"14320",4055000,2,2.75,1252,2,0,0,3,1120,230,13,13,"500136"
"14322",6910000,4,3,11651,2,0,0,3,3040,0,32,32,"500074"
"14323",4800000,5,1.75,NA,1,0,0,5,2080,0,56,56,"500070"
"14324",5490100,2,1.75,4141,1,0,0,4,880,680,77,77,"500117"
"14325",7500000,5,3.5,5809,2,0,2,3,2980,0,14,14,"500029"
"14326",3650000,2,1,5689,1,0,0,4,870,0,71,71,"500103"
"14327",4125000,3,1.75,10716,1,0,0,3,1100,560,31,31,"500034"
"14328",4250000,3,2.25,9000,1,0,0,3,1440,430,41,41,"500011"
"14330",3400000,4,2.25,8000,1,0,0,4,1630,550,44,44,"500023"
"14331",4050000,4,2.5,8960,1,0,0,5,1520,1100,64,64,"500133"
"14332",5371000,3,2.5,7051,1,0,0,3,1870,580,29,29,"500056"
"14333",3535000,4,2.5,4650,2,0,0,3,3250,0,12,12,"500031"
"14334",5220000,3,1,7080,1,0,0,3,1150,0,67,67,"500125"
"14335",7100000,4,2.75,6978,2,0,0,3,2780,0,18,18,"500053"
"14336",3299500,3,1.75,13320,1,0,0,4,1360,0,34,34,"500059"
"14337",8300000,5,2.5,14207,1,0,3,3,1540,1270,40,40,"500008"
"14338",8005000,4,2.5,11130,1,0,0,5,1780,0,57,57,"500005"
"14339",1685000,3,1,10125,1,0,0,3,1100,0,50,50,"500042"
"14340",4900000,3,2.5,5348,2,0,0,3,2230,0,19,19,"500065"
"14341",5790000,3,2.5,1904,2,0,0,3,1140,570,16,16,"500116"
"14342",6000000,4,2.5,9873,2,0,0,3,2620,0,32,32,"500075"
"14343",4450000,4,1.75,4725,1.5,0,0,4,1190,800,75,75,"500126"
"14344",3625000,4,1.75,8450,1,0,0,3,1450,0,59,59,"500027"
"14345",2340000,4,2,9010,1,0,0,4,1050,580,44,44,"500092"
"14346",3215000,1,1,1942,1,0,0,3,730,0,11,11,"500144"
"14347",6600000,3,1.75,3300,1.5,0,0,4,1140,840,93,93,"500115"
"14348",3190000,4,1,NA,1.5,0,0,4,1730,0,65,65,"500031"
"14349",3140000,3,1.75,NA,1,0,0,3,1100,250,66,66,"500022"
"14350",5179500,3,2,5000,1,0,0,5,740,670,111,111,"500107"
"14351",5250000,5,2.5,10081,1,0,0,4,1180,1180,58,58,"500006"
"14352",3195000,3,1,8450,1,0,0,5,1190,0,58,58,"500059"
"14353",15800000,4,3.25,10920,1.5,0,0,5,2400,1360,69,69,"500105"
"14354",3250000,1,1,12426,1,0,4,4,1220,0,73,73,"500198"
"14355",7950000,4,2.5,NA,2,0,0,5,2920,0,24,24,"500077"
"14356",8500000,2,1.75,5136,1.5,0,3,3,1320,270,92,92,"500199"
"14357",10100000,5,3.25,10930,2,0,0,3,3510,0,6,6,"500033"
"14358",4750000,3,2.5,1310,3,0,0,3,1320,0,13,13,"500107"
"14359",3750000,3,1,11250,1,0,0,3,1090,520,44,44,"500028"
"14360",4050000,3,1,8053,1,0,0,4,1410,0,68,68,"500177"
"14361",4200000,4,2.5,10500,1,0,0,3,1570,600,57,57,"500155"
"14362",7750000,4,1.75,4800,1.5,0,0,3,1390,500,113,113,"500119"
"14363",8000000,4,2.75,5000,2,0,0,3,3260,0,12,12,"500027"
"14364",4368000,3,1.75,12714,2,0,0,4,1540,540,35,35,"500052"
"14365",6200000,3,1.75,4005,1.5,0,0,4,1740,300,89,89,"500117"
"14366",2300000,3,1,9035,1,0,0,4,1250,0,49,49,"500003"
"14367",1650000,1,1,8050,1,0,0,2,850,0,113,113,"500118"
"14368",4900000,1,1,8050,1,0,0,2,850,0,113,113,"500118"
"14369",4800000,3,1.75,8400,1,0,0,5,1600,0,56,56,"500006"
"14370",5700000,3,2.5,6975,2,0,0,3,2400,0,26,26,"500056"
"14371",6150000,3,2.25,4894,2,0,0,4,1750,120,27,27,"500033"
"14372",2800000,3,1,9605,1,0,0,3,860,860,50,50,"500028"
"14373",3260000,3,1,9834,1,0,0,3,1030,0,50,50,"500072"
"14374",5507000,2,2.25,1499,2,0,0,3,1100,90,15,15,"500105"
"14375",6000000,2,1,2002,1.5,0,0,3,910,0,119,119,"500112"
"14376",4500000,3,1,NA,1,0,0,3,1150,140,51,51,"500029"
"14377",5460000,2,2.25,1324,2,0,0,3,1280,250,9,9,"500122"
"14378",5850000,3,2.5,NA,2,0,0,3,2330,0,36,18,"500045"
"14379",4890000,3,1.75,7667,1,0,2,3,1200,890,67,67,"500115"
"14380",7650000,3,2,7000,2,0,2,4,1050,520,48,48,"500122"
"14381",5190000,3,1.75,NA,1,0,3,4,1560,0,46,46,"500070"
"14382",2620000,2,1,4120,1.5,0,0,3,880,620,91,91,"500055"
"14383",5500000,4,2.75,5005,1,0,0,3,1430,730,32,32,"500115"
"14384",2850000,2,1,5000,1,0,0,4,780,0,76,76,"500146"
"14385",4760000,NA,1.75,17541,1,0,0,4,1360,980,63,63,"500028"
"14386",22000000,3,2,NA,1,0,1,3,2070,1500,73,37,"500039"
"14387",3350000,1,1,5100,1,0,0,3,720,0,112,112,"500117"
"14388",5100000,4,2,NA,1,0,0,4,2990,0,45,45,"500092"
"14389",2910000,3,2.25,13939,1,0,0,4,1860,0,58,58,"500030"
"14390",3350000,4,1.75,13440,1.5,0,0,4,1950,0,88,88,"500065"
"14391",4150000,3,1.5,9003,1,0,0,3,1490,370,64,64,"500028"
"14392",4300000,3,2,6039,1,0,0,5,830,720,77,77,"500126"
"14393",2700000,3,1.75,6205,1,0,0,4,1210,400,40,40,"500023"
"14394",7600000,3,2,4500,1,0,0,4,980,830,113,113,"500117"
"14395",4500000,NA,2,4248,2,0,0,3,1730,0,114,114,"500144"
"14396",4250000,3,2.5,NA,1,0,0,4,1230,0,41,41,"500059"
"14397",7250000,4,2.5,3420,1.5,0,0,4,1730,400,103,103,"500103"
"14398",7000000,3,2.75,11060,1,0,0,4,1610,580,46,46,"500033"
"14399",9980000,5,4.5,10404,2,0,0,3,4130,0,15,15,"500029"
"14400",3960000,3,2.25,9766,2,0,0,3,1680,0,30,30,"500019"
"14401",5470000,3,2.5,8381,1,0,0,4,1480,0,51,51,"500125"
"14402",3020000,4,1.5,10200,1,0,0,4,1210,580,56,56,"500030"
"14403",9990000,5,3.5,2700,2,0,0,5,1900,910,109,109,"500117"
"14404",6330000,NA,2.5,10000,1,0,3,3,1980,380,42,42,"500126"
"14405",2658000,3,1.75,7361,1,0,0,3,1460,0,37,37,"500019"
"14406",5300000,3,2.25,8114,1,0,0,3,1460,700,59,59,"500133"
"14407",6050000,6,2,9132,1,0,0,4,1320,1290,54,54,"500007"
"14408",4890000,4,2.5,4587,2,0,0,3,2170,0,13,13,"500065"
"14409",3050000,2,1,12960,1,0,0,3,1360,800,51,51,"500168"
"14410",5130000,4,2.75,7070,1,0,0,5,1010,1010,61,61,"500126"
"14411",7650000,4,2.5,5000,2,0,0,3,2980,0,13,13,"500027"
"14412",5500000,2,1.5,2970,1,0,0,3,990,310,116,116,"500102"
"14413",9743500,4,2.5,10730,2,0,0,5,2420,670,34,34,"500006"
"14414",6536750,4,2.25,7229,2,0,0,4,2280,0,35,35,"500027"
"14415",2450000,3,1.75,8614,1,0,0,4,1260,0,34,34,"500038"
"14416",7001800,2,1.75,4387,1,0,0,3,1020,510,67,67,"500115"
"14417",5100000,3,2.5,8133,1,0,0,3,1390,440,23,23,"500028"
"14418",3900000,3,2.5,10292,1,0,0,4,1190,420,50,50,"500056"
"14419",6065000,3,2.5,5500,2,0,0,3,2170,0,19,19,"500075"
"14420",15000000,4,4.25,NA,2,0,0,3,5020,0,21,21,"500074"
"14421",2900000,3,2.25,7772,2,0,0,4,1620,0,31,31,"500003"
"14422",1150000,3,1.75,7942,1,0,0,3,1080,0,38,38,"500023"
"14423",5000000,3,2.5,NA,1,0,0,4,1940,0,32,32,"500027"
"14425",5800500,3,2.5,4638,2,0,3,3,2360,0,23,23,"500115"
"14426",5500000,3,2.5,2261,2,0,0,3,1390,620,5,5,"500029"
"14427",4650000,3,1,3060,1.5,0,0,4,800,0,116,116,"500117"
"14428",3549500,3,1,5922,1.5,0,0,3,970,0,70,70,"500125"
"14429",9800000,4,3.25,7150,2,0,2,3,3720,0,12,12,"500027"
"14430",5000000,3,2.25,7447,2,0,0,3,2010,0,34,34,"500028"
"14431",6677500,4,1,4080,1.5,0,0,3,1430,0,95,95,"500105"
"14432",7350000,3,1.75,11520,1,0,1,3,2250,0,63,63,"500028"
"14433",3610000,3,1.75,8742,1,0,3,3,1330,800,64,64,"500178"
"14434",2767500,3,2,12482,1,0,0,4,1290,330,30,30,"500042"
"14435",7600000,4,3.25,3680,2,0,0,3,2310,830,10,10,"500027"
"14436",4750000,2,1,7975,1,0,2,3,870,0,73,73,"500107"
"14437",2340000,4,2.5,8217,1,0,0,3,1120,700,32,32,"500001"
"14438",2349500,3,2,9153,1,0,0,4,1510,0,45,45,"500001"
"14439",2699500,2,1.75,7540,1,0,0,3,1320,0,51,51,"500038"
"14440",4950000,3,2.5,7318,2,0,0,3,1800,0,30,30,"500029"
"14441",4380000,2,1,6380,1,0,0,3,1120,0,77,25,"500115"
"14442",2600000,3,1.75,NA,1,0,0,4,2160,0,38,38,"500019"
"14443",6970000,4,2.5,6399,2,0,0,3,3220,0,15,15,"500075"
"14444",2126250,2,1,5000,1,0,0,3,960,0,68,68,"500126"
"14445",5930000,5,2.5,4400,1.5,0,0,5,1840,800,94,94,"500122"
"14446",4100000,4,3,7243,2,0,0,3,2430,0,16,16,"500038"
"14447",4454340,2,1,7137,1,0,0,3,1020,450,78,78,"500103"
"14448",2001260,3,2.5,15463,1,0,0,3,1340,700,51,51,"500003"
"14449",2907000,3,2.5,6666,2,0,0,4,1670,0,27,27,"500038"
"14450",2480000,4,1,7515,1,0,0,4,1010,0,64,64,"500198"
"14451",3450000,1,1,10125,1,0,0,3,540,0,58,58,"500177"
"14452",5250000,3,1,4800,1,0,0,3,800,440,68,68,"500103"
"14453",4000000,3,1.75,8385,1,0,0,3,1510,0,51,51,"500034"
"14454",5320000,3,1,5750,1,0,0,3,1120,700,101,101,"500116"
"14455",1599950,2,1,5026,1,0,0,5,760,240,104,104,"500002"
